[17:42:14][modifier.cpp:386]: [0] Tag: blank_modifier, Categories: 2
[17:42:14][modifier.cpp:386]: [10444] Tag: federation_sr_dark_matter_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10445] Tag: federation_sr_dark_matter_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10446] Tag: federation_sr_dark_matter_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10447] Tag: federation_sr_dark_matter_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10448] Tag: federation_nanites_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10449] Tag: federation_nanites_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10450] Tag: federation_nanites_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10451] Tag: federation_nanites_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10452] Tag: federation_nanites_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10453] Tag: federation_nanites_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10454] Tag: federation_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10455] Tag: federation_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10456] Tag: federation_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10457] Tag: federation_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10458] Tag: federation_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10459] Tag: federation_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10460] Tag: rivalries_time_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10461] Tag: rivalries_time_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10462] Tag: rivalries_time_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10463] Tag: rivalries_time_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10464] Tag: rivalries_time_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10465] Tag: rivalries_time_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10466] Tag: rivalries_energy_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10467] Tag: rivalries_energy_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10468] Tag: rivalries_energy_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10469] Tag: rivalries_energy_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10470] Tag: rivalries_energy_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10471] Tag: rivalries_energy_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10472] Tag: rivalries_minerals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10473] Tag: rivalries_minerals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10474] Tag: rivalries_minerals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10475] Tag: rivalries_minerals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10476] Tag: rivalries_minerals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10477] Tag: rivalries_minerals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10478] Tag: rivalries_food_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10479] Tag: rivalries_food_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10480] Tag: rivalries_food_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10481] Tag: rivalries_food_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10482] Tag: rivalries_food_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10483] Tag: rivalries_food_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10484] Tag: rivalries_physics_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10485] Tag: rivalries_physics_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10486] Tag: rivalries_physics_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10487] Tag: rivalries_physics_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10488] Tag: rivalries_physics_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10489] Tag: rivalries_physics_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10490] Tag: rivalries_society_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10491] Tag: rivalries_society_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10492] Tag: rivalries_society_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10493] Tag: rivalries_society_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10494] Tag: rivalries_society_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10495] Tag: rivalries_society_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10496] Tag: rivalries_engineering_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10497] Tag: rivalries_engineering_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10498] Tag: rivalries_engineering_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10499] Tag: rivalries_engineering_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10500] Tag: rivalries_engineering_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10501] Tag: rivalries_engineering_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10502] Tag: rivalries_influence_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10503] Tag: rivalries_influence_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10504] Tag: rivalries_influence_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10505] Tag: rivalries_influence_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10506] Tag: rivalries_influence_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10507] Tag: rivalries_influence_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10508] Tag: rivalries_unity_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10509] Tag: rivalries_unity_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10510] Tag: rivalries_unity_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10511] Tag: rivalries_unity_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10512] Tag: rivalries_unity_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10513] Tag: rivalries_unity_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10514] Tag: rivalries_alloys_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10515] Tag: rivalries_alloys_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10516] Tag: rivalries_alloys_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10517] Tag: rivalries_alloys_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10518] Tag: rivalries_alloys_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10519] Tag: rivalries_alloys_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10520] Tag: rivalries_consumer_goods_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10521] Tag: rivalries_consumer_goods_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10522] Tag: rivalries_consumer_goods_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10523] Tag: rivalries_consumer_goods_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10524] Tag: rivalries_consumer_goods_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10525] Tag: rivalries_consumer_goods_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10526] Tag: rivalries_volatile_motes_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10527] Tag: rivalries_volatile_motes_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10528] Tag: rivalries_volatile_motes_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10529] Tag: rivalries_volatile_motes_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10530] Tag: rivalries_volatile_motes_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10531] Tag: rivalries_volatile_motes_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10532] Tag: rivalries_exotic_gases_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10533] Tag: rivalries_exotic_gases_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10534] Tag: rivalries_exotic_gases_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10535] Tag: rivalries_exotic_gases_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10536] Tag: rivalries_exotic_gases_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10537] Tag: rivalries_exotic_gases_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10538] Tag: rivalries_rare_crystals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10539] Tag: rivalries_rare_crystals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10540] Tag: rivalries_rare_crystals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10541] Tag: rivalries_rare_crystals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10542] Tag: rivalries_rare_crystals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10543] Tag: rivalries_rare_crystals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10544] Tag: rivalries_sr_living_metal_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10545] Tag: rivalries_sr_living_metal_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10546] Tag: rivalries_sr_living_metal_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10547] Tag: rivalries_sr_living_metal_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10548] Tag: rivalries_sr_living_metal_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10549] Tag: rivalries_sr_living_metal_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10550] Tag: rivalries_sr_zro_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10551] Tag: rivalries_sr_zro_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10552] Tag: rivalries_sr_zro_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10553] Tag: rivalries_sr_zro_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10554] Tag: rivalries_sr_zro_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10555] Tag: rivalries_sr_zro_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10556] Tag: rivalries_sr_dark_matter_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10557] Tag: rivalries_sr_dark_matter_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10558] Tag: rivalries_sr_dark_matter_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10559] Tag: rivalries_sr_dark_matter_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10560] Tag: rivalries_sr_dark_matter_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10561] Tag: rivalries_sr_dark_matter_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10562] Tag: rivalries_nanites_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10563] Tag: rivalries_nanites_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10564] Tag: rivalries_nanites_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10565] Tag: rivalries_nanites_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10566] Tag: rivalries_nanites_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10567] Tag: rivalries_nanites_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10568] Tag: rivalries_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10569] Tag: rivalries_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10570] Tag: rivalries_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10571] Tag: rivalries_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10572] Tag: rivalries_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10573] Tag: rivalries_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10574] Tag: non_aggression_pacts_time_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10575] Tag: non_aggression_pacts_time_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10576] Tag: non_aggression_pacts_time_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10577] Tag: non_aggression_pacts_time_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10578] Tag: non_aggression_pacts_time_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10579] Tag: non_aggression_pacts_time_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10580] Tag: non_aggression_pacts_energy_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10581] Tag: non_aggression_pacts_energy_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10582] Tag: non_aggression_pacts_energy_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10583] Tag: non_aggression_pacts_energy_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10584] Tag: non_aggression_pacts_energy_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10585] Tag: non_aggression_pacts_energy_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10586] Tag: non_aggression_pacts_minerals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10587] Tag: non_aggression_pacts_minerals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10588] Tag: non_aggression_pacts_minerals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10589] Tag: non_aggression_pacts_minerals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10590] Tag: non_aggression_pacts_minerals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10591] Tag: non_aggression_pacts_minerals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10592] Tag: non_aggression_pacts_food_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10593] Tag: non_aggression_pacts_food_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10594] Tag: non_aggression_pacts_food_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10595] Tag: non_aggression_pacts_food_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10596] Tag: non_aggression_pacts_food_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10597] Tag: non_aggression_pacts_food_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10598] Tag: non_aggression_pacts_physics_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10599] Tag: non_aggression_pacts_physics_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10600] Tag: non_aggression_pacts_physics_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10601] Tag: non_aggression_pacts_physics_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10602] Tag: non_aggression_pacts_physics_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10603] Tag: non_aggression_pacts_physics_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10604] Tag: non_aggression_pacts_society_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10605] Tag: non_aggression_pacts_society_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10606] Tag: non_aggression_pacts_society_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10607] Tag: non_aggression_pacts_society_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10608] Tag: non_aggression_pacts_society_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10609] Tag: non_aggression_pacts_society_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10610] Tag: non_aggression_pacts_engineering_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10611] Tag: non_aggression_pacts_engineering_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10612] Tag: non_aggression_pacts_engineering_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10613] Tag: non_aggression_pacts_engineering_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10614] Tag: non_aggression_pacts_engineering_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10615] Tag: non_aggression_pacts_engineering_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10616] Tag: non_aggression_pacts_influence_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10617] Tag: non_aggression_pacts_influence_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10618] Tag: non_aggression_pacts_influence_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10619] Tag: non_aggression_pacts_influence_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10620] Tag: non_aggression_pacts_influence_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10621] Tag: non_aggression_pacts_influence_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10622] Tag: non_aggression_pacts_unity_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10623] Tag: non_aggression_pacts_unity_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10624] Tag: non_aggression_pacts_unity_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10625] Tag: non_aggression_pacts_unity_produces_mult, Categories: 524288
